loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-11-27 14:31:57.251 -0800,540,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.211272,-3.165462493896484,-52.33426666259766,28.7437572479248,211.0953063964844,194.8479461669922,20,264221.3183825,-0.1759033203125,-0.9364471435546875,0.344207763671875,264221.2894605,0.2569194114176883,0.3199399228211053,0.608536303824741,264221.3007675,-2.535610312391032,-2.446261998917297,1.336009376644868,0.2420748770236969,0.3777030110359192,0.5767531394958496,-0.09538084268569946,0.08143538236618042,0.2682123184204102,XArbitraryCorrectedZVertical,0.6414991021156311,0.4216538071632385,0.4290510416030884,0.4760271012783051,-0.1490344405174255,-0.9725639224052429,0.1786260604858398,-3.826816558837891,-52.42005157470703,29.01311302185059,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.297 -0800,541,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.261555,-4.998947143554688,-51.90206909179688,29.14288139343262,209.8680114746094,193.6206512451172,20,264221.3485545,-0.126434326171875,-0.948516845703125,0.2512054443359375,264221.3196325,0.2086197892557932,0.4670540067015185,0.4859888157358728,264221.3359965,-2.570724882770593,-2.396201518499892,1.31839381798338,0.2303357720375061,0.4886454641819,0.4916913509368896,0.02219516038894653,0.0168534517288208,0.05942821502685547,XArbitraryCorrectedZVertical,0.643632173538208,0.4212969541549683,0.4368099272251129,0.4663081467151642,-0.1693814396858215,-0.9683152437210083,0.1835069954395294,-5.409564971923828,-51.86156463623047,29.34589576721191,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.311 -0800,542,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.261555,-4.998947143554688,-51.90206909179688,29.14288139343262,209.8680114746094,193.6206512451172,20,264221.3787265,-0.0799560546875,-0.970489501953125,0.3258514404296875,264221.3498045,0.2526905779227514,0.5758830193831705,0.5121525092331383,264221.3711685,-2.598749907833397,-2.348058825155467,1.299253594944481,0.2388337403535843,0.7038966417312622,0.56584632396698,0.09465241432189941,-0.009420096874237061,0.1088577508926392,XArbitraryCorrectedZVertical,0.6448915004730225,0.4221011102199554,0.446031928062439,0.4549735188484192,-0.1911947429180145,-0.9633582830429077,0.1881087869405746,-6.887870788574219,-51.45156860351562,29.61392402648926,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.342 -0800,543,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.311773,-7.265125274658203,-51.45348358154297,29.71896171569824,207.9514007568359,191.7040405273438,20,264221.4088975,-0.007965087890625,-0.96453857421875,0.3356170654296875,264221.3799765,0.2167259189817763,0.7756350148412178,0.6090889097509324,264221.3711685,-2.598749907833397,-2.348058825155467,1.299253594944481,0.2388337403535843,0.7038966417312622,0.56584632396698,0.09465241432189941,-0.009420096874237061,0.1088577508926392,XArbitraryCorrectedZVertical,0.6448915004730225,0.4221011102199554,0.446031928062439,0.4549735188484192,-0.1911947429180145,-0.9633582830429077,0.1881087869405746,-6.887870788574219,-51.45156860351562,29.61392402648926,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.378 -0800,544,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.362141,-10.22144317626953,-50.92893981933594,29.67601585388184,205.6389312744141,189.3915710449219,20,264221.4390695,-0.11920166015625,-0.9831390380859375,0.2803497314453125,264221.4101475,0.1424181319302764,0.737998689684,0.8218336692191494,264221.4063975,-2.63766565372532,-2.283633945883403,1.277270694533005,0.150186151266098,0.742009699344635,0.774074912071228,0.2109142243862152,-0.007308840751647949,0.1464014053344727,XArbitraryCorrectedZVertical,0.6452900767326355,0.4221475422382355,0.4585651457309723,0.4417125582695007,-0.2188793271780014,-0.9572297334671021,0.1892156600952148,-8.989498138427734,-50.98246765136719,29.68757820129395,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.402 -0800,545,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.362141,-10.22144317626953,-50.92893981933594,29.67601585388184,205.6389312744141,189.3915710449219,20,264221.4692415,-0.0659332275390625,-0.986572265625,0.298095703125,264221.4403195,0.1337886910500927,0.8751770521695456,0.9949929359283195,264221.4415695,-2.689689470043363,-2.206068876097018,1.249538868453447,0.1375580430030823,0.8659793734550476,0.9848236441612244,0.1349552273750305,-0.03429991006851196,0.09297990798950195,XArbitraryCorrectedZVertical,0.6464826464653015,0.4192196726799011,0.4733824133872986,0.4268766343593597,-0.2541568577289581,-0.9488391280174255,0.1873698979616165,-10.91759872436523,-50.84337615966797,29.81424903869629,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.434 -0800,546,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.412309,-14.09158325195312,-49.89665222167969,29.49499702453613,203.1514282226562,186.9040679931641,20,264221.4994135,-0.1557464599609375,-1.013992309570312,0.3412933349609375,264221.4704915,0.08726353312251739,0.8090603496828024,1.195925777013708,264221.4767995,-2.74487541880227,-2.123792715772881,1.215057442031505,0.08475548774003983,0.8042246699333191,1.215781211853027,0.2012183964252472,-0.05928421020507812,0.1165833473205566,XArbitraryCorrectedZVertical,0.6481503248214722,0.4139648377895355,0.490425705909729,0.4098982810974121,-0.2963722050189972,-0.9373894333839417,0.1829314678907394,-14.09158325195312,-49.89665222167969,29.49499702453613,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.462 -0800,547,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.412309,-14.09158325195312,-49.89665222167969,29.49499702453613,203.1514282226562,186.9040679931641,20,264221.5295855,-0.157196044921875,-1.081344604492188,0.3936767578125,264221.5006635,-0.03387700696246196,0.7537518201640367,1.373587916493984,264221.5119715,-2.806698946467622,-2.039299222382377,1.174107828810837,-0.05116872489452362,0.7521599531173706,1.421372294425964,0.1708584427833557,-0.1000849008560181,0.1520135402679443,XArbitraryCorrectedZVertical,0.6510279774665833,0.4042206406593323,0.5085398554801941,0.3926258981227875,-0.3447323739528656,-0.9223455190658569,0.1744635105133057,-16.55496406555176,-49.42188262939453,29.01263999938965,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.493 -0800,548,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.462577,-18.25036239624023,-48.89939880371094,29.04167747497559,201.1052551269531,184.8578948974609,20,264221.5597575,-0.084259033203125,-1.21368408203125,0.3092498779296875,264221.5308355,-0.2171813195281799,0.7784595634933559,1.559807857821121,264221.5472005,-2.876552517726579,-1.947915611192345,1.127117437528226,-0.3099938631057739,0.8150933384895325,1.65925669670105,0.2722372710704803,-0.2601515054702759,0.2294385433197021,XArbitraryCorrectedZVertical,0.6534091830253601,0.3899913132190704,0.5293330550193787,0.3751921355724335,-0.399098813533783,-0.9031785726547241,0.1580735743045807,-20.32856178283691,-48.43553924560547,28.33796119689941,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.536 -0800,549,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.512982,-23.49282264709473,-47.62867736816406,27.45971870422363,199.4867248535156,183.2393646240234,20,264221.5899295,-0.0360565185546875,-1.373672485351562,0.23297119140625,264221.5610075,-0.3953236269529972,0.7514950574563035,1.873766587150017,264221.5823725,-2.95326784762009,-1.852421208842266,1.067979060738725,-0.4575898051261902,0.7804346680641174,2.134961128234863,0.4097804427146912,-0.4375685453414917,0.1016381978988647,XArbitraryCorrectedZVertical,0.6562633514404297,0.3691637814044952,0.5531781911849976,0.3564130961894989,-0.4629115462303162,-0.876228392124176,0.1339269727468491,-23.49282264709473,-47.62867736816406,27.45971870422363,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.553 -0800,550,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.512982,-23.49282264709473,-47.62867736816406,27.45971870422363,199.4867248535156,183.2393646240234,20,264221.6201015,0.0946807861328125,-1.595077514648438,0.3623199462890625,264221.5911795,-0.5047859393418701,0.9025458260600718,2.348566397882031,264221.5823725,-2.95326784762009,-1.852421208842266,1.067979060738725,-0.4575898051261902,0.7804346680641174,2.134961128234863,0.4097804427146912,-0.4375685453414917,0.1016381978988647,XArbitraryCorrectedZVertical,0.6562633514404297,0.3691637814044952,0.5531781911849976,0.3564130961894989,-0.4629115462303162,-0.876228392124176,0.1339269727468491,-23.49282264709473,-47.62867736816406,27.45971870422363,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.583 -0800,551,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.563314,-30.71623611450195,-44.57830810546875,24.43501853942871,197.2271575927734,180.9797973632812,20,264221.6502735,0.1564788818359375,-2.053176879882812,0.53118896484375,264221.6213515,-0.4679496277761121,1.610803397954503,2.821564313820497,264221.6176015,-3.025351971428202,-1.754388472356566,0.9878238152298009,-0.4947067201137543,1.314927935600281,2.701176404953003,0.6359366178512573,-0.7602475881576538,0.2618179321289062,XArbitraryCorrectedZVertical,0.6582989096641541,0.3418970108032227,0.5831283926963806,0.3312250971794128,-0.5412558317184448,-0.8348299264907837,0.1005020439624786,-29.01376342773438,-45.58220672607422,25.17701148986816,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.618 -0800,552,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.563314,-30.71623611450195,-44.57830810546875,24.43501853942871,197.2271575927734,180.9797973632812,20,264221.6804455,1.024429321289062,-1.804290771484375,0.3101348876953125,264221.6515235,-0.7274144885636981,2.605202715275844,2.849993824773202,264221.6527735,-3.079897818673474,-1.636501344049554,0.8903523544362707,-0.7072930335998535,2.552100658416748,2.865643739700317,0.7842593193054199,-1.275883436203003,0.489881157875061,XArbitraryCorrectedZVertical,0.6494152545928955,0.3145055174827576,0.6262829303741455,0.2951536774635315,-0.6277804374694824,-0.7772935032844543,0.04130778834223747,-33.9469108581543,-43.19638061523438,22.43370628356934,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.643 -0800,553,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.613464,-38.89646911621094,-40.39783477783203,18.66600608825684,192.4551849365234,176.2078247070312,20,264221.7106175,-0.1363983154296875,-1.40087890625,0.08856201171875,264221.6816955,-0.6324171356355905,2.618570186051387,2.948109206705575,264221.6880025,-3.113063653441376,-1.512558420689904,0.7865272627899061,-0.6752989292144775,2.596069812774658,2.95000433921814,1.443254232406616,-0.8531914949417114,0.6617313623428345,XArbitraryCorrectedZVertical,0.6297955513000488,0.2877537906169891,0.6755499243736267,0.253352552652359,-0.7051103711128235,-0.7079046964645386,-0.04111063852906227,-40.39362335205078,-39.41481781005859,17.66391944885254,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.674 -0800,554,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.663852,-44.74771118164062,-34.48551940917969,16.82736396789551,192.8857269287109,176.6383666992188,20,264221.7407895,-0.88848876953125,-0.92791748046875,0.90997314453125,264221.7118675,-0.5685939474796237,-0.2493523054963371,3.758691552951357,264221.7231745,-3.137454986452368,-1.473170140385761,0.664200956779551,-0.3052392303943634,-0.7850704193115234,3.717188596725464,0.2001640796661377,-0.7845555543899536,0.1153697371482849,XArbitraryCorrectedZVertical,0.6345558166503906,0.2428251355886459,0.7007426619529724,0.2175650149583817,-0.7836601734161377,-0.6164301633834839,-0.07674973458051682,-43.91660308837891,-35.92032623291016,16.39186668395996,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.704 -0800,555,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.663852,-44.74771118164062,-34.48551940917969,16.82736396789551,192.8857269287109,176.6383666992188,20,264221.7709615,-0.88555908203125,-0.4345245361328125,0.250579833984375,264221.7420395,-0.5507046954892344,-0.3002639560553819,2.452107171587113,264221.7584035,3.137636931233379,-1.488949575234271,0.5708109415405049,-0.5619599223136902,0.3521707952022552,1.474671959877014,-0.2373883128166199,0.09240812063217163,0.5281294584274292,XArbitraryCorrectedZVertical,0.6505839228630066,0.2057753205299377,0.7053146958351135,0.1921672821044922,-0.8386462330818176,-0.5403146147727966,-0.06879415363073349,-46.26339721679688,-32.29851531982422,16.7900447845459,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.734 -0800,556,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.714169,-46.31526184082031,-32.54994964599609,15.49516487121582,193.7783355712891,177.5309753417969,20,264221.8011335,-0.477630615234375,-0.0747222900390625,-0.316131591796875,264221.7722115,-0.6000789031509765,1.06601757798797,0.06299707558582437,264221.7935755,3.113960265747283,-1.441995523498268,0.5671083447827298,-0.4890900254249573,1.162950754165649,-0.7852871417999268,0.3430324792861938,0.3066350221633911,-0.119689404964447,XArbitraryCorrectedZVertical,0.6366162896156311,0.2013721466064453,0.7185315489768982,0.1946312338113785,-0.8364711403846741,-0.5371953248977661,-0.1083379164338112,-46.02048873901367,-32.96943664550781,14.8191089630127,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.774 -0800,557,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.764256,-43.03424835205078,-36.44720458984375,14.71090888977051,193.7537384033203,177.5063781738281,20,264221.8313055,-0.06158447265625,0.0262451171875,-0.32623291015625,264221.8023835,-0.2432030665393441,0.5701598862005902,-1.473924641091591,264221.7935755,3.113960265747283,-1.441995523498268,0.5671083447827298,-0.4890900254249573,1.162950754165649,-0.7852871417999268,0.3430324792861938,0.3066350221633911,-0.119689404964447,XArbitraryCorrectedZVertical,0.6366162896156311,0.2013721466064453,0.7185315489768982,0.1946312338113785,-0.8364711403846741,-0.5371953248977661,-0.1083379164338112,-46.02048873901367,-32.96943664550781,14.8191089630127,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.794 -0800,558,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.764256,-43.03424835205078,-36.44720458984375,14.71090888977051,193.7537384033203,177.5063781738281,20,264221.8614765,-0.2170562744140625,-0.1430816650390625,-0.1646728515625,264221.8325555,0.1741571531696228,-1.093249465398466,-2.60458885664458,264221.8288055,3.096500936089654,-1.422681541519575,0.626054118623755,0.07110914587974548,-0.4944103062152863,-2.307910203933716,0.7398887276649475,0.6121969223022461,-0.2066470980644226,XArbitraryCorrectedZVertical,0.626226007938385,0.2191987335681915,0.7159621715545654,0.2172345072031021,-0.8014732003211975,-0.5859518051147461,-0.1195858046412468,-43.03424835205078,-36.44720458984375,14.71090888977051,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.824 -0800,559,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.814732,-33.91006088256836,-43.18179321289062,18.77071952819824,196.8911743164062,180.6438140869141,20,264221.891648625,-0.3545989990234375,-0.2801361083984375,-0.1699981689453125,264221.8627265,0.2835379728291392,-2.152276778157196,-3.710427617148069,264221.8639765,3.088985449614344,-1.473225597274062,0.7318777398273167,0.271586537361145,-2.086910724639893,-3.560022354125977,0.5233263969421387,0.5251860618591309,-0.09220308065414429,XArbitraryCorrectedZVertical,0.6340569853782654,0.2484689950942993,0.6851406097412109,0.2584904134273529,-0.7403826713562012,-0.6682677268981934,-0.0724697932600975,-38.28045272827148,-40.14910125732422,16.97152519226074,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.859 -0800,560,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.814732,-33.91006088256836,-43.18179321289062,18.77071952819824,196.8911743164062,180.6438140869141,20,264221.921820625,-0.4139862060546875,-0.4361572265625,-0.029541015625,264221.892898625,0.3894577483359887,-2.083436194507519,-4.656653279827076,264221.899206625,3.092652589285939,-1.553328733682982,0.8816049423751955,0.3993074595928192,-2.056367635726929,-4.680929660797119,0.2171146869659424,0.4467329978942871,-0.160401463508606,XArbitraryCorrectedZVertical,0.6411606669425964,0.2887201905250549,0.6375645399093628,0.3147455751895905,-0.6358157992362976,-0.7717604637145996,-0.0111073013395071,-29.10986518859863,-45.99661254882812,20.79948234558105,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.885 -0800,561,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.865146,-21.1317081451416,-49.81517028808594,22.4156665802002,200.1744689941406,183.9271087646484,20,264221.951992625,-0.5344390869140625,-0.66510009765625,-0.0281982421875,264221.923070625,0.2702163084243449,-1.22232116552581,-5.3326349372064,264221.934378625,3.121572117157345,-1.630199506775782,1.062255282354934,0.2395915240049362,-1.050357580184937,-5.39694881439209,0.1411655247211456,0.3330504894256592,-0.1344058513641357,XArbitraryCorrectedZVertical,0.6309762001037598,0.341060608625412,0.5875985026359558,0.3745326697826385,-0.4860446453094482,-0.873455822467804,0.02890660800039768,-21.1317081451416,-49.81517028808594,22.4156665802002,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.937 -0800,562,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.915142,-6.014881134033203,-52.75602722167969,24.10823249816895,202.3275451660156,186.0801849365234,20,264221.982164625,-0.418975830078125,-0.9912872314453125,-0.2115478515625,264221.953242625,0.2762395798617771,-0.5180503457832277,-5.8113605137013,264221.969607625,-3.083577382856283,-1.726776509445585,1.261903880685774,0.2939106225967407,-0.8258597850799561,-6.002658843994141,-0.2814585864543915,0.1035192012786865,-0.06808531284332275,XArbitraryCorrectedZVertical,0.6023367047309875,0.4010034501552582,0.537528395652771,0.4329549968242645,-0.300313264131546,-0.9526708722114563,0.04722654446959496,-9.330307006835938,-52.75979614257812,23.79274940490723,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.945 -0800,563,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.915142,-6.014881134033203,-52.75602722167969,24.10823249816895,202.3275451660156,186.0801849365234,20,264222.012336625,-0.5072174072265625,-1.432037353515625,0.2164764404296875,264221.983414625,0.5250696394683496,-1.882571530346037,-5.904752779440416,264222.004779625,-2.634680057355821,-2.235623132022846,1.446398091504633,0.578921914100647,-2.64867115020752,-5.332279205322266,-0.1685071289539337,-0.3150547742843628,-0.116325855255127,XArbitraryCorrectedZVertical,0.5799207091331482,0.4494052529335022,0.466828852891922,0.4937587380409241,-0.0976518988609314,-0.9922724962234497,0.07654622197151184,0.3103752136230469,-52.72788238525391,24.78749656677246,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264218.689977,0,-1.191681,97.77338,1,1,0.75,0
2017-11-27 14:31:57.975 -0800,564,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821912.069605,49.27719081762104,-122.907400329416,343.4383,-1,-1,10,65,-9999,1511821917.965671,8.90997314453125,-51.48736572265625,24.9448299407959,209.3733673095703,193.1260070800781,20,264222.042508625,-1.17938232421875,-1.563095092773438,0.5716400146484375,264222.013586625,0.3122178209243116,-2.840205908818834,-4.960974828119302,264222.004779625,-2.634680057355821,-2.235623132022846,1.446398091504633,0.578921914100647,-2.64867115020752,-5.332279205322266,-0.1685071289539337,-0.3150547742843628,-0.116325855255127,XArbitraryCorrectedZVertical,0.5799207091331482,0.4494052529335022,0.466828852891922,0.4937587380409241,-0.0976518988609314,-0.9922724962234497,0.07654622197151184,0.3103752136230469,-52.72788238525391,24.78749656677246,2,264218.5606435417,unknown,2,2017-11-27 14:31:54.487 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264219.634714,0,-1.001434,97.77113,1,1,0.75,0
